customer_id,contract_start_date,contract_end_date,monthly_charges,total_charges,payment_method,tenure_months,service_type,contract_type,name,avg_monthly_consumption_kwh,num_support_contacts_last_year,consumption_volatility,consumption_trend,consumption_vs_local_avg_ratio,peak_hour_consumption_ratio,smart_meter_flag,has_promo,days_since_last_promo_end,num_price_changes_last_year,last_bill_amount_vs_avg,num_late_payments,avg_days_late_payment,billing_method,contract_renewal_reminder_sent,days_to_contract_end,has_online_account,num_logins_last_month,num_paperless_bills_sent,last_survey_satisfaction_score,num_complaints_last_year,complaint_resolution_time_avg,customer_tenure_type
10504,2024-03-09,,54.2,1238.1,Electronic check,24,both,two year,Marco Martinelli,1562,2,0.2259,0.0023,0.9,0.23,True,False,59,1,0.87,0,0,Paper,True,20,True,6,0,7,1,17,Owner
10505,2024-01-11,,85.2,2046.4,Mailed check,25,electricity,two year,Nicole Marini,202,1,0.2886,0.007,1.13,0.43,False,False,360,2,1.11,0,0,Paper,True,54,False,0,0,10,0,0,Owner
10506,2023-01-09,,70.8,1669.3,Mailed check,23,electricity,two year,Alessandro Mancini,232,0,0.2329,-0.0035,1.0,0.42,False,False,217,0,1.13,0,0,Paper,True,11,False,0,0,8,0,0,Owner
10507,2023-04-09,,54.9,1190.0,Electronic check,21,both,month-to-month,Marco Sanna,1262,1,0.1423,0.0015,1.17,0.36,True,False,184,1,1.15,0,0,Email,False,,False,0,21,8,0,0,Owner
10508,2024-01-15,2024-12-12,61.2,685.0,Credit card,11,gas,one year,Silvia Mancini,1683,10,0.1731,-0.037,0.6,0.48,True,False,264,1,0.83,1,27,Paper,True,,False,0,0,5,3,8,Owner
10509,2024-08-29,,61.3,773.9,Electronic check,13,electricity,month-to-month,Sara Martinelli,214,3,0.195,0.0009,1.03,0.29,True,False,79,0,0.86,2,25,Paper,False,,False,0,0,7,1,26,Tenant
10510,2022-07-24,,56.5,856.4,Bank transfer,15,electricity,one year,Alessandro De Luca,238,2,0.226,-0.0097,1.03,0.4,True,True,0,0,1.11,0,0,Email,False,42,False,0,15,9,1,4,Tenant
10511,2023-02-09,,69.7,772.4,Credit card,11,gas,one year,Serena Lombardi,1829,0,0.1246,-0.0072,0.91,0.21,False,False,347,2,0.84,0,0,Online Portal,True,115,True,3,11,8,0,0,Tenant
10512,2024-05-29,,81.6,1632.3,Mailed check,21,both,month-to-month,Ilaria Martinelli,2066,1,0.1803,-0.0073,1.16,0.23,True,True,0,1,1.1,0,0,Online Portal,False,,True,6,21,9,0,0,Tenant
10513,2021-06-07,,52.6,450.0,Electronic check,9,electricity,month-to-month,Federica Benedetti,343,2,0.1741,-0.0035,1.16,0.2,False,False,232,2,1.13,0,0,Online Portal,False,,True,4,9,10,1,5,Owner
10514,2021-03-06,,117.7,2367.5,Credit card,21,gas,month-to-month,Valentina Marino,1031,4,0.2672,0.0089,1.14,0.48,True,False,98,0,1.15,1,12,Paper,False,,False,0,0,7,3,5,Owner
10515,2024-06-30,,112.0,1204.0,Bank transfer,11,electricity,one year,Nicole Conti,321,3,0.2693,-0.0059,1.0,0.49,False,False,242,1,0.87,1,12,Email,True,151,False,0,11,7,1,25,Owner
10516,2024-03-10,,110.0,2807.5,Electronic check,25,both,two year,Andrea Esposito,1487,4,0.1895,0.0099,1.16,0.37,False,True,0,0,0.89,0,0,Email,True,62,False,0,25,10,3,10,Owner
10517,2025-06-21,2027-01-16,85.1,1661.6,Mailed check,19,gas,month-to-month,Giulia Russo,1061,14,0.3531,-0.0138,0.69,0.43,True,False,200,3,2.76,2,11,Email,False,,False,0,19,6,12,21,Owner
10518,2020-10-18,,61.3,661.4,Bank transfer,11,both,one year,Andrea Innocenti,2043,1,0.111,0.0096,1.09,0.3,False,False,357,1,1.13,1,12,Paper,True,68,True,2,0,10,0,0,Tenant
10519,2021-10-23,,116.5,1453.4,Bank transfer,12,both,one year,Francesco Martinelli,2290,2,0.1321,-0.0091,0.99,0.49,False,False,101,0,1.23,0,0,Online Portal,True,135,False,0,12,9,0,0,Owner
10520,2023-03-12,,104.2,2519.1,Mailed check,25,electricity,two year,Paolo Bellini,317,1,0.2666,-0.0007,1.03,0.31,False,False,267,2,1.09,1,8,Paper,True,63,True,16,0,7,0,0,Owner
10521,2024-12-09,,59.9,1380.4,Mailed check,22,gas,month-to-month,Debora Longo,1436,3,0.2204,-0.0063,1.13,0.4,False,False,311,0,1.07,1,25,Email,False,,False,0,22,7,1,28,Owner
10522,2025-01-29,2025-03-02,101.2,105.7,Electronic check,1,electricity,month-to-month,Paolo Romano,279,5,0.2299,-0.0223,0.89,0.4,True,False,364,2,0.87,2,22,Email,False,,False,0,1,5,4,18,Tenant
10523,2020-10-05,,50.5,1445.1,Credit card,28,electricity,two year,Camilla Romano,307,2,0.2088,0.0023,1.01,0.43,True,True,0,1,0.91,1,29,Online Portal,True,39,True,0,28,10,1,17,Owner
10524,2021-07-07,,78.3,2219.0,Credit card,28,gas,two year,Luigi Lombardi,1218,0,0.1507,-0.0078,0.93,0.35,True,False,352,0,1.22,0,0,Online Portal,True,47,False,0,28,10,0,0,Tenant
10525,2022-09-27,,63.4,983.9,Bank transfer,15,gas,month-to-month,Camilla Coppola,1350,2,0.1943,0.0074,1.11,0.46,True,False,75,1,1.13,1,6,Paper,False,,True,18,0,8,1,5,Owner
10526,2025-02-10,2026-02-22,78.4,991.1,Electronic check,13,both,month-to-month,Veronica Rossi,2396,8,0.3348,-0.0157,0.51,0.43,False,False,326,1,1.15,4,8,Paper,False,,True,9,0,6,5,22,Tenant
10527,2025-07-15,,99.1,2530.2,Bank transfer,25,both,two year,Valentina Martinelli,1932,0,0.1322,-0.0061,1.04,0.24,False,True,0,0,1.2,0,0,Email,True,144,False,0,25,9,0,0,Tenant
10528,2025-05-25,,108.8,2591.8,Mailed check,25,both,two year,Federica Ferrara,1391,4,0.1857,-0.0001,1.17,0.3,True,True,0,1,1.02,0,0,Online Portal,True,36,False,0,25,9,3,4,Owner
10529,2025-05-23,,96.3,2188.3,Credit card,23,electricity,month-to-month,Michela Esposito,365,2,0.2325,0.0062,0.96,0.38,False,False,312,0,1.23,0,0,Email,False,,True,9,23,8,1,13,Owner
10530,2023-04-27,,106.7,1430.6,Mailed check,13,both,one year,Luca Bellini,1282,4,0.2748,0.0087,0.99,0.25,True,False,240,1,1.24,0,0,Email,False,163,False,0,13,10,2,30,Tenant
10531,2021-08-31,,78.6,901.2,Electronic check,11,both,one year,Serena Fiore,1797,0,0.1052,-0.005,0.93,0.28,True,False,162,1,1.06,0,0,Email,True,138,True,6,11,10,0,0,Tenant
10532,2023-02-09,,87.2,990.0,Mailed check,11,electricity,one year,Matteo Rossi,284,0,0.2394,0.0073,0.99,0.3,True,True,0,0,1.17,1,20,Email,False,148,True,18,11,10,0,0,Tenant
10533,2022-02-04,2022-05-23,83.8,320.3,Bank transfer,4,both,month-to-month,Fabio Fontana,1838,8,0.4691,-0.0435,1.06,0.31,True,False,210,0,0.99,4,18,Paper,False,,False,0,0,6,2,29,Tenant
10534,2025-02-04,,54.4,1014.9,Electronic check,19,gas,month-to-month,Salvatore Marchetti,1759,2,0.296,-0.0011,1.05,0.24,False,False,284,2,0.81,0,0,Email,False,,True,19,19,10,1,25,Tenant
10535,2023-10-17,,69.4,1513.2,Mailed check,22,electricity,two year,Federica Mancini,345,0,0.2326,-0.0005,1.02,0.35,False,False,363,0,0.85,0,0,Online Portal,True,5,True,13,22,8,0,0,Owner
10536,2025-04-28,,55.7,940.2,Electronic check,17,electricity,month-to-month,Simone Bianchi,216,2,0.1121,-0.0031,0.92,0.41,True,False,340,0,1.21,0,0,Online Portal,False,,True,16,17,8,1,25,Tenant
10537,2023-09-14,,113.3,1424.6,Electronic check,12,electricity,one year,Nicole Gentile,261,0,0.1818,-0.0047,1.15,0.35,True,True,0,1,1.11,0,0,Email,True,56,True,7,12,8,0,0,Owner
10538,2022-04-28,,114.4,2816.0,Bank transfer,24,both,two year,Camilla Benedetti,1731,0,0.2079,-0.0057,1.07,0.26,False,True,0,1,0.82,0,0,Online Portal,True,131,True,9,24,10,0,0,Owner
10539,2023-07-12,,109.7,2476.4,Bank transfer,22,electricity,month-to-month,Arianna Martinelli,308,3,0.2293,-0.0022,1.19,0.37,True,False,66,2,0.9,0,0,Online Portal,False,,False,0,22,10,2,23,Tenant
10540,2023-09-17,2024-02-20,118.6,594.8,Mailed check,5,electricity,month-to-month,Luca Ricci,283,4,0.5462,-0.003,0.54,0.49,False,False,154,1,2.74,1,19,Email,False,,True,11,5,1,2,24,Owner
10541,2021-10-12,2022-08-20,73.5,755.5,Electronic check,10,electricity,month-to-month,Elisa Marino,254,7,0.4921,-0.0046,0.74,0.48,True,False,348,0,2.79,4,24,Online Portal,False,,True,1,10,0,3,25,Owner
10542,2024-11-03,,116.4,2743.8,Mailed check,24,electricity,two year,Marco Coppola,294,1,0.2056,0.0088,0.99,0.26,True,False,81,1,1.19,1,12,Paper,True,22,True,11,0,7,0,0,Tenant
10543,2021-08-31,,67.0,1664.4,Credit card,24,gas,two year,Stefano Gentile,1115,4,0.243,0.0006,1.02,0.39,True,False,72,0,0.84,1,19,Paper,True,10,True,14,0,8,2,19,Owner
10544,2025-01-04,,95.6,982.3,Electronic check,10,electricity,one year,Vincenzo Conti,248,4,0.1805,0.0077,1.03,0.22,True,True,0,0,1.06,0,0,Online Portal,False,65,True,16,10,10,3,9,Tenant
10545,2023-05-26,,61.8,1388.0,Credit card,23,electricity,month-to-month,Camilla Fiore,220,1,0.2758,0.0026,1.08,0.41,True,True,0,1,1.24,0,0,Paper,False,,False,0,0,9,0,0,Tenant
10546,2024-06-27,2024-08-10,77.9,81.2,Mailed check,1,both,month-to-month,Debora Rossi,1202,15,0.3174,-0.0354,0.78,0.31,True,False,365,0,2.62,1,8,Online Portal,False,,False,0,1,0,13,18,Owner
10547,2022-05-06,,51.0,695.7,Credit card,13,gas,one year,Sofia Fiore,1866,0,0.1572,0.0057,1.08,0.21,False,True,0,2,1.06,0,0,Paper,True,124,True,5,0,8,0,0,Owner
10548,2022-08-29,,115.1,1903.0,Mailed check,16,electricity,month-to-month,Daniele Vitale,264,4,0.1571,0.0013,1.0,0.2,True,False,333,0,0.82,0,0,Online Portal,False,,False,0,16,9,1,23,Tenant
10549,2023-06-04,,58.4,666.6,Mailed check,11,both,one year,Elena Moretti,1773,3,0.1507,-0.0023,0.93,0.27,True,False,240,2,0.97,1,6,Paper,False,103,True,5,0,9,1,27,Tenant
10550,2021-08-27,,67.9,970.5,Bank transfer,15,both,one year,Federica Colombo,1752,2,0.2402,-0.0028,1.06,0.35,True,False,165,1,1.1,1,17,Online Portal,True,50,True,17,15,7,1,8,Owner
10551,2021-08-26,,52.8,674.0,Mailed check,13,gas,month-to-month,Marco Coppola,1842,0,0.2969,-0.004,1.05,0.45,True,False,283,1,1.23,0,0,Online Portal,False,,False,0,13,10,0,0,Tenant
10552,2023-05-27,,86.3,1067.0,Bank transfer,12,gas,one year,Andrea Marini,1477,1,0.2941,-0.0,0.99,0.49,True,True,0,0,1.18,0,0,Paper,True,131,True,8,0,7,0,0,Tenant
10553,2023-10-10,,66.8,640.3,Credit card,10,both,one year,Stefano Costa,1287,3,0.1823,-0.002,1.04,0.28,True,True,0,0,0.94,0,0,Email,True,107,True,7,10,8,1,25,Owner
10554,2021-01-30,,72.4,349.5,Mailed check,5,gas,month-to-month,Daniele Fiore,1699,3,0.2494,-0.0062,0.97,0.5,True,False,294,0,1.13,0,0,Online Portal,False,,True,4,5,8,1,21,Tenant
10555,2023-05-05,2023-12-10,92.9,630.9,Electronic check,7,gas,month-to-month,Vincenzo Longo,1450,5,0.1742,-0.046,1.09,0.36,False,False,72,1,1.97,5,20,Online Portal,False,,False,0,7,6,4,21,Tenant
10556,2021-01-18,,117.6,1721.1,Bank transfer,15,gas,one year,Francesco Mancini,1657,2,0.1114,-0.0043,1.11,0.28,True,False,154,1,1.3,0,0,Email,True,144,True,4,15,8,0,0,Owner
10557,2022-02-05,,77.3,2124.2,Credit card,28,both,two year,Simone Bianco,1662,0,0.201,0.0043,0.92,0.2,True,False,237,0,0.97,0,0,Paper,True,136,False,0,0,9,0,0,Tenant
10558,2021-08-19,,114.1,3339.5,Electronic check,28,gas,two year,Debora Marchetti,1045,0,0.2593,0.0051,1.03,0.33,False,False,313,1,0.83,0,0,Email,True,88,True,12,28,9,0,0,Owner
10559,2022-04-02,,97.6,999.4,Mailed check,10,both,month-to-month,Elena Bellini,1774,1,0.234,0.0047,1.03,0.35,True,True,0,0,0.95,0,0,Email,False,,True,17,10,10,0,0,Owner
10560,2021-04-18,2022-10-24,107.4,1966.6,Credit card,18,gas,month-to-month,Sara Moretti,1695,13,0.1991,-0.0026,0.57,0.25,False,False,146,0,2.36,1,24,Paper,False,,True,14,0,4,8,12,Tenant
10561,2024-01-29,,50.6,677.7,Credit card,14,gas,one year,Alessia Sanna,1855,3,0.2965,-0.0,1.11,0.25,True,False,288,2,1.28,1,16,Paper,True,20,False,0,0,7,2,7,Tenant
10562,2024-10-15,,68.7,1810.6,Bank transfer,27,both,two year,Debora Basile,1257,0,0.2273,0.0076,1.19,0.2,True,False,302,3,1.05,0,0,Email,True,35,False,0,27,7,0,0,Tenant
10563,2023-10-21,,70.8,1855.1,Mailed check,26,gas,two year,Luigi Russo,1535,2,0.2214,0.005,1.04,0.46,False,True,0,0,1.27,0,0,Email,True,103,False,0,26,10,1,6,Owner
10564,2024-02-15,,59.3,754.2,Bank transfer,13,electricity,one year,Chiara Mancini,331,3,0.2232,-0.0032,1.05,0.33,True,True,0,2,1.06,2,13,Online Portal,True,125,True,20,13,10,1,29,Owner
10565,2025-07-31,,73.8,655.6,Mailed check,9,electricity,month-to-month,Silvia Sanna,285,4,0.2665,0.0022,1.17,0.25,True,True,0,1,1.02,0,0,Paper,False,,True,0,0,8,3,11,Tenant
10566,2024-06-05,,110.7,1613.4,Bank transfer,14,both,one year,Valentina Marchetti,2112,4,0.2891,0.01,1.0,0.33,True,True,0,1,0.91,1,28,Paper,True,90,True,0,0,10,2,28,Tenant
10567,2024-10-24,,113.6,336.5,Electronic check,3,electricity,month-to-month,Vincenzo Gallo,241,4,0.2268,0.003,1.06,0.3,True,True,0,0,1.05,0,0,Paper,False,,True,8,0,8,1,29,Owner
10568,2023-12-23,,57.5,655.7,Mailed check,12,electricity,one year,Ilaria Romano,377,4,0.2087,0.0059,0.95,0.3,True,False,80,1,0.9,1,26,Online Portal,False,55,True,14,12,8,2,23,Tenant
10569,2021-06-10,,55.5,1398.4,Bank transfer,24,both,month-to-month,Ilaria Morelli,1281,3,0.2488,-0.0079,1.16,0.39,False,True,0,0,1.16,0,0,Paper,False,,True,14,0,10,2,22,Tenant
10570,2023-07-25,,63.7,1059.4,Credit card,17,gas,month-to-month,Arianna Santoro,1654,1,0.2908,0.0097,0.92,0.31,False,False,51,0,0.93,0,0,Email,False,,False,0,17,10,0,0,Tenant
10571,2024-03-27,,101.4,2343.3,Mailed check,24,electricity,two year,Federica Moretti,255,3,0.1726,-0.0084,0.98,0.21,False,False,353,1,0.82,0,0,Paper,False,54,True,8,0,10,2,21,Owner
10572,2020-09-22,,74.7,858.5,Mailed check,11,electricity,month-to-month,Sara Vitale,336,4,0.2886,-0.0054,1.05,0.31,True,False,335,0,1.27,0,0,Online Portal,False,,True,13,11,10,2,3,Owner
10573,2022-10-22,2023-04-29,51.0,315.5,Bank transfer,6,both,month-to-month,Giorgio Ricci,1706,8,0.2514,0.0082,1.2,0.48,True,False,144,0,1.52,3,8,Email,False,,True,19,6,0,7,22,Owner
10574,2023-12-01,,86.1,437.6,Mailed check,5,both,month-to-month,Stefano Santoro,1572,1,0.149,-0.0087,1.2,0.46,True,False,296,1,1.04,1,11,Online Portal,False,,True,12,5,9,0,0,Tenant
10575,2022-02-03,2022-08-16,81.5,467.7,Credit card,6,gas,month-to-month,Luca Lombardo,1163,6,0.4418,0.0054,0.88,0.35,True,False,343,0,2.08,5,15,Paper,False,,False,0,0,2,2,3,Owner
10576,2021-12-19,,105.5,2298.0,Mailed check,21,gas,two year,Stefano Colombo,1677,1,0.1374,0.0042,1.01,0.49,True,True,0,3,1.26,0,0,Paper,True,137,False,0,0,8,0,0,Tenant
10577,2020-12-21,2023-01-23,118.9,2955.3,Credit card,25,both,two year,Elena Russo,1567,12,0.3369,-0.002,0.97,0.47,True,False,252,0,2.93,2,18,Paper,True,,True,19,0,1,3,4,Tenant
10578,2025-03-06,2026-10-21,99.3,1888.1,Electronic check,20,both,two year,Matteo Martinelli,2036,3,0.4566,-0.0279,0.61,0.38,True,False,40,2,1.24,1,27,Online Portal,True,,False,0,20,2,1,13,Tenant
10579,2025-06-09,,68.5,284.6,Mailed check,4,gas,month-to-month,Serena Martinelli,1810,1,0.2835,0.0021,1.2,0.37,False,False,80,0,1.21,0,0,Email,False,,True,20,4,10,0,0,Tenant
10580,2023-09-25,,105.9,1142.2,Credit card,11,both,one year,Sofia Coppola,1686,3,0.2146,-0.0071,0.99,0.48,False,False,158,0,1.27,0,0,Online Portal,True,74,True,3,11,7,1,18,Owner
10581,2023-04-06,,113.5,2666.6,Bank transfer,23,both,two year,Andrea Santoro,1552,0,0.2813,0.0078,1.2,0.21,True,False,305,0,1.16,0,0,Online Portal,False,135,True,4,23,10,0,0,Owner
10582,2025-05-30,,108.9,1007.6,Mailed check,9,electricity,month-to-month,Fabio Romano,230,4,0.1774,-0.0021,1.04,0.25,True,False,344,1,0.96,0,0,Paper,False,,False,0,0,9,1,25,Tenant
10583,2025-07-30,2027-01-11,96.5,1804.5,Mailed check,18,gas,month-to-month,Chiara Colombo,1376,15,0.4571,0.006,1.15,0.24,False,False,62,0,0.92,4,27,Email,False,,False,0,18,6,5,3,Owner
10584,2021-04-02,,65.8,1535.8,Bank transfer,24,electricity,two year,Camilla Benedetti,372,4,0.1097,0.0099,0.91,0.41,True,False,309,0,1.27,0,0,Online Portal,True,82,True,18,24,7,2,26,Owner
10585,2023-09-24,,53.2,745.9,Credit card,14,electricity,one year,Matteo Coppola,306,1,0.2788,0.0008,1.2,0.39,False,False,345,3,1.19,0,0,Paper,False,13,True,6,0,9,0,0,Tenant
10586,2024-10-16,2026-05-18,67.5,1321.0,Electronic check,19,electricity,month-to-month,Sofia Colombo,229,7,0.243,-0.0055,0.76,0.39,False,False,218,1,0.91,4,10,Online Portal,False,,False,0,19,6,3,27,Owner
10587,2021-08-22,,107.1,1647.6,Bank transfer,15,both,one year,Davide Russo,2253,0,0.145,0.0094,1.04,0.26,True,False,264,0,1.24,0,0,Email,True,62,False,0,15,8,0,0,Owner
10588,2024-08-27,,84.9,1816.5,Mailed check,22,both,month-to-month,Roberto Bellini,1506,0,0.1292,0.0049,0.98,0.36,True,False,126,0,0.95,0,0,Email,False,,True,17,22,7,0,0,Owner
10589,2023-07-28,,87.3,2293.8,Bank transfer,27,both,two year,Sara Morelli,1407,0,0.1548,0.0074,0.94,0.48,False,False,39,1,0.86,0,0,Online Portal,True,145,True,4,27,8,0,0,Owner
10590,2025-06-05,2026-08-12,77.5,1043.4,Bank transfer,14,gas,month-to-month,Martina Bruno,1868,11,0.2734,0.0039,1.08,0.4,True,False,355,1,2.07,4,13,Paper,False,,True,12,0,0,8,28,Tenant
10591,2025-06-12,,81.9,899.5,Bank transfer,11,both,one year,Angelo Mancini,2320,4,0.2418,-0.008,0.98,0.27,True,False,256,0,1.04,0,0,Paper,True,4,False,0,0,10,2,5,Tenant
10592,2023-09-26,,107.8,1202.9,Bank transfer,11,both,one year,Davide Martinelli,1382,2,0.1491,-0.0099,1.17,0.44,True,False,293,0,0.96,0,0,Email,True,86,False,0,11,7,0,0,Tenant
10593,2023-02-09,,89.9,1320.6,Credit card,14,electricity,one year,Debora Romano,348,4,0.2754,0.0023,1.19,0.26,True,False,332,0,0.81,0,0,Paper,True,93,True,8,0,10,2,30,Owner
10594,2021-01-21,,52.4,760.9,Mailed check,14,electricity,one year,Luigi Gentile,261,3,0.1001,0.0079,0.99,0.49,False,False,253,1,1.03,0,0,Paper,True,88,True,8,0,9,1,24,Tenant
10595,2024-09-28,,95.3,2683.1,Mailed check,28,both,two year,Chiara Sanna,2301,0,0.1817,0.0035,1.1,0.46,True,True,0,1,1.08,0,0,Paper,True,108,True,11,0,9,0,0,Tenant
10596,2023-05-16,,89.7,1029.4,Credit card,11,gas,one year,Fabio Vitale,1145,2,0.2599,0.0021,1.16,0.31,True,False,101,2,1.16,0,0,Email,False,58,True,19,11,8,1,1,Tenant
10597,2023-11-28,,99.0,2342.4,Electronic check,24,both,month-to-month,Simone Marchetti,1879,1,0.281,-0.0052,1.1,0.39,False,False,278,1,1.27,0,0,Paper,False,,True,19,0,10,0,0,Owner
10598,2022-04-10,,63.6,848.9,Bank transfer,13,both,one year,Chiara Giordano,1720,3,0.2826,0.0083,1.17,0.26,False,False,247,0,0.95,1,7,Paper,True,160,False,0,0,7,1,10,Tenant
10599,2025-07-20,,70.8,1020.0,Mailed check,14,electricity,one year,Michela Ricci,324,0,0.2767,-0.0099,0.98,0.38,True,False,326,1,0.83,0,0,Paper,False,53,True,13,0,10,0,0,Owner
10600,2022-12-14,2023-09-15,69.3,603.5,Bank transfer,9,both,month-to-month,Giulia Romano,1946,9,0.4183,0.0058,1.09,0.44,True,True,0,0,0.83,3,30,Paper,False,,False,0,0,6,8,17,Tenant
10601,2021-02-23,,54.5,1170.1,Credit card,21,both,two year,Elisa Martinelli,2309,2,0.2331,-0.0092,1.16,0.37,False,False,93,0,0.91,0,0,Email,True,170,True,20,21,7,0,0,Tenant
10602,2023-04-17,,59.2,900.2,Credit card,15,gas,month-to-month,Daniele Ferrari,1197,0,0.2744,0.0079,1.16,0.29,True,False,49,0,0.92,0,0,Online Portal,False,,True,8,15,10,0,0,Owner
10603,2023-02-28,2024-04-08,56.8,815.7,Mailed check,14,both,one year,Elena Sanna,1419,12,0.2732,-0.0331,1.0,0.48,True,False,270,0,1.19,3,7,Online Portal,True,,True,18,14,4,4,15,Owner
10604,2024-11-19,,89.5,185.5,Mailed check,2,gas,month-to-month,Marco Coppola,1051,2,0.1797,0.0088,1.1,0.37,True,True,0,0,1.26,0,0,Email,False,,True,7,2,10,0,0,Tenant
10605,2023-11-12,,82.1,843.1,Credit card,10,both,month-to-month,Simone Coppola,1952,0,0.273,-0.0058,1.17,0.38,True,True,0,0,1.18,0,0,Paper,False,,False,0,0,7,0,0,Tenant
10606,2023-01-13,,117.5,2406.0,Bank transfer,20,gas,two year,Silvia Martinelli,1047,2,0.205,-0.002,0.95,0.35,True,True,0,2,1.1,2,14,Online Portal,True,89,True,16,20,9,1,2,Owner
10607,2021-11-23,,65.2,1551.8,Credit card,25,gas,two year,Simone Colombo,1657,1,0.1308,0.0064,0.97,0.3,True,False,334,3,0.98,0,0,Email,True,2,True,12,25,7,0,0,Owner
10608,2024-01-06,,91.1,2012.7,Electronic check,23,both,month-to-month,Luca Ferrara,1950,0,0.1949,0.0049,1.08,0.36,True,True,0,0,0.81,0,0,Email,False,,False,0,23,7,0,0,Owner
10609,2021-11-25,,74.1,1475.8,Credit card,19,gas,month-to-month,Daniele Basile,1787,4,0.2574,-0.0087,1.06,0.38,True,True,0,0,1.04,0,0,Paper,False,,True,8,0,7,3,28,Tenant
10610,2022-09-19,2025-01-12,88.6,2578.5,Credit card,28,electricity,two year,Martina Colombo,320,12,0.1564,0.0038,0.63,0.36,True,False,64,2,0.95,2,30,Email,False,,True,11,28,3,4,8,Owner
10611,2025-02-27,,117.5,2616.6,Bank transfer,23,electricity,two year,Alessia Bianchi,263,0,0.2453,-0.0068,0.93,0.44,False,True,0,3,1.02,1,11,Email,True,61,True,14,23,10,0,0,Owner
10612,2021-11-18,2023-02-21,89.9,1281.3,Mailed check,15,gas,one year,Nicole Coppola,1948,14,0.432,-0.0284,1.04,0.28,False,False,208,0,2.51,2,24,Email,True,,False,0,15,2,4,24,Tenant
10613,2024-09-16,,58.1,801.6,Mailed check,14,electricity,one year,Paolo Vitale,215,0,0.2831,-0.0041,0.93,0.3,True,False,142,0,1.16,0,0,Online Portal,True,115,False,0,14,8,0,0,Tenant
10614,2022-06-01,,80.4,1555.9,Electronic check,19,electricity,month-to-month,Francesco Coppola,232,1,0.2798,-0.0001,1.0,0.25,True,False,272,0,1.26,0,0,Email,False,,True,12,19,9,0,0,Tenant
10615,2022-05-01,,115.9,1438.5,Mailed check,12,gas,month-to-month,Martina Lombardo,1917,2,0.1379,0.0062,1.04,0.24,True,True,0,0,1.01,2,15,Online Portal,False,,False,0,12,10,0,0,Owner
10616,2023-09-27,,82.8,1011.3,Credit card,12,both,one year,Vincenzo Marino,2045,1,0.2551,-0.0085,1.02,0.37,True,False,224,0,1.13,0,0,Email,True,27,False,0,12,8,0,0,Tenant
10617,2023-12-07,,65.3,589.8,Bank transfer,9,gas,month-to-month,Roberto Fontana,1955,1,0.1721,-0.0051,0.96,0.45,False,True,0,1,1.1,0,0,Paper,False,,True,5,0,8,0,0,Tenant
10618,2022-01-30,,103.9,2565.7,Bank transfer,25,both,two year,Fabio Gallo,1959,1,0.1476,-0.0096,1.12,0.4,False,True,0,0,1.04,0,0,Online Portal,True,78,True,7,25,9,0,0,Owner
10619,2020-11-10,,78.6,1148.5,Mailed check,14,both,one year,Alessia Gallo,1368,3,0.1163,0.0046,1.02,0.45,True,True,0,0,1.01,0,0,Online Portal,True,36,False,0,14,7,1,10,Tenant
10620,2022-04-02,2023-01-17,73.6,715.1,Credit card,10,electricity,month-to-month,Marco Marchetti,323,7,0.2825,-0.0475,0.72,0.25,True,False,39,1,1.53,4,9,Online Portal,False,,True,0,10,2,6,9,Tenant
10621,2023-07-02,,84.7,968.0,Electronic check,11,electricity,one year,Giorgio Rossi,270,1,0.2465,0.0005,0.96,0.49,True,False,171,2,1.02,1,17,Online Portal,True,27,False,0,11,8,0,0,Owner
10622,2024-02-13,,96.9,1158.7,Mailed check,12,both,one year,Davide Romano,1240,2,0.124,0.008,1.11,0.41,False,False,31,0,1.3,0,0,Email,True,61,True,17,12,7,1,19,Owner
10623,2025-03-12,,59.9,691.0,Mailed check,12,electricity,one year,Silvia Morelli,250,4,0.1141,0.0097,0.96,0.4,True,False,304,0,1.15,0,0,Paper,True,87,True,15,0,7,2,19,Tenant
10624,2020-12-26,,110.2,1619.1,Credit card,14,both,one year,Debora Basile,1312,0,0.2133,-0.001,0.97,0.35,False,False,130,0,0.99,0,0,Paper,True,72,False,0,0,9,0,0,Owner
10625,2022-03-18,2023-11-04,89.6,1813.1,Mailed check,20,both,two year,Davide Fiore,1302,9,0.2694,0.0076,1.18,0.22,True,False,181,0,1.84,2,10,Email,True,,False,0,20,1,6,11,Tenant
10626,2020-12-30,2021-10-28,57.9,570.6,Bank transfer,10,electricity,month-to-month,Angelo Ricci,231,15,0.3443,0.0055,0.5,0.49,True,False,42,0,0.85,3,23,Email,False,,False,0,10,4,6,19,Tenant
10627,2022-06-14,,54.3,847.3,Credit card,15,both,one year,Chiara Marini,2321,1,0.181,0.0045,1.0,0.29,True,True,0,2,0.87,1,25,Online Portal,False,177,True,13,15,7,0,0,Tenant
10628,2025-03-23,,76.4,1506.6,Bank transfer,20,gas,two year,Chiara Ferrari,1062,2,0.1287,0.0027,1.01,0.3,False,False,209,0,1.14,0,0,Paper,True,146,False,0,0,10,0,0,Tenant
10629,2023-11-06,,77.8,968.3,Mailed check,13,both,one year,Luca Bruno,1779,0,0.1598,0.0074,1.1,0.23,False,True,0,0,1.03,0,0,Paper,True,172,False,0,0,9,0,0,Tenant
